id,title,userName,numViews,numVotes,numComments,numHearts,rank,dateCreated,colors/0,colors/1,colors/2,colors/3,colors/4,description,url,imageUrl,badgeUrl,apiUrl,colorWidths/0,colorWidths/1,colorWidths/2,colorWidths/3,colorWidths/4,colors/5,colors/6,colors/7,colors/8,colors/9,colorWidths/5,colorWidths/6,colorWidths/7,colorWidths/8,colorWidths/9
911100,oxygenation,electroluv,10217,251,29,5,733,2009-08-02 07:58:36,27191C,2D3839,114D4D,6E9987,E0E4CE,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/911100/oxygenation,http://www.colourlovers.com/paletteImg/27191C/2D3839/114D4D/6E9987/E0E4CE/oxygenation.png,http://www.colourlovers.com/images/badges/pw/911/911100_oxygenation.png,http://www.colourlovers.com/api/palette/911100,0.41,0.06,0.18,0.12,0.23,,,,,,,,,,
1232540,Behind The Fridge,ycc2106,3078,251,83,0,568,2010-07-09 09:32:03,FF7A24,FF6D54,F76D75,E8728F,C97BA5,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1232540/Behind_The_Fridge,http://www.colourlovers.com/paletteImg/FF7A24/FF6D54/F76D75/E8728F/C97BA5/Behind_The_Fridge.png,http://www.colourlovers.com/images/badges/pw/1232/1232540_Behind_The_Fridge.png,http://www.colourlovers.com/api/palette/1232540,0.23,0.11,0.03,0.06,0.57,,,,,,,,,,
1465570,House of Sand & Fog,OrigamiMei,1438,251,25,0,624,2011-02-22 07:58:58,7F135F,A0667A,C2B895,C4CAB0,C7DCCA,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1465570/House_of_Sand_Fog,http://www.colourlovers.com/paletteImg/7F135F/A0667A/C2B895/C4CAB0/C7DCCA/House_of_Sand_Fog.png,http://www.colourlovers.com/images/badges/pw/1465/1465570_House_of_Sand_Fog.png,http://www.colourlovers.com/api/palette/1465570,0.37,0.25,0.19,0.14,0.05,,,,,,,,,,
1909123,Crunch,surpriseice,2680,251,13,0,620,2011-12-22 18:52:44,5D917D,FFF9DE,CDD071,B81C48,632739,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1909123/Crunch,http://www.colourlovers.com/paletteImg/5D917D/FFF9DE/CDD071/B81C48/632739/Crunch.png,http://www.colourlovers.com/images/badges/pw/1909/1909123_Crunch.png,http://www.colourlovers.com/api/palette/1909123,0.35,0.12,0.12,0.12,0.29,,,,,,,,,,
2367895,Broken Dreams  10,addabarrios,1125,251,3,0,1482,2012-08-25 12:10:07,FFE6BD,FFCC7A,E68A6C,8A2F62,260016,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2367895/Broken_Dreams_10,http://www.colourlovers.com/paletteImg/FFE6BD/FFCC7A/E68A6C/8A2F62/260016/Broken_Dreams_10.png,http://www.colourlovers.com/images/badges/pw/2367/2367895_Broken_Dreams_10.png,http://www.colourlovers.com/api/palette/2367895,0.2,0.07,0.09,0.1,0.54,,,,,,,,,,
2446745,nothing but the rain,blacklily,1681,251,11,0,693,2012-10-01 15:47:13,FCD8AF,FEC49B,FE9B91,FD6084,045071,"<center><table width=""400"" border=""0"" cellspacing=""1"" cellpadding=""3""><tr><td align=""center""><font style="" color: #797a72; font-size: 11px; font-family: calibri; letter-spacing: 2px"">nothing but the rain</font></td></tr><tr><td width=""33%"" align=""center""><a href=""http://www.colourlovers.com/palette/2446745/nothing_but_the_rain""><img src=""http://www.colourlovers.com/paletteImg/FCD8AF/FEC49B/FE9B91/FD6084/045071/nothing_but_the_rain.png?cPW=MC4yLDAuMTUsMC4xMiwwLjAzLDAuNQ--"" border=""0"" width=""140"" height=""40"" alt=""img"" /></a><font style="" color: transparent; font-size: 11px; font-family: calibri;"">____</font><a href=""http://www.colourlovers.com/palette/2446745/nothing_but_the_rain""><img src=""http://www.colourlovers.com/paletteImg/FCD8AF/FEC49B/FE9B91/FD6084/045071/nothing_but_the_rain.png"" border=""0"" width=""140"" height=""40"" alt=""img"" /></a></td></tr></table><table width=""420"" border=""0"" cellspacing=""1"" cellpadding=""3""><tr><td align=""center""><font style="" color: #797a72; font-size: 11px; font-family: calibri; letter-spacing: 2px"">If this was a dream</font></td></tr><tr><td width=""33%"" align=""center""><a href=""http://www.colourlovers.com/pattern/2958311/If_this_was_a_dream""><img src=""http://colourlovers.com.s3.amazonaws.com/images/patterns/2958/2958311.png"" border=""0"" width=""150"" height=""150"" alt=""img"" /><img src=""http://colourlovers.com.s3.amazonaws.com/images/patterns/2958/2958311.png"" border=""0"" width=""150"" height=""150"" alt=""img"" /><img src=""http://colourlovers.com.s3.amazonaws.com/images/patterns/2958/2958311.png"" border=""0"" width=""150"" height=""150"" alt=""img"" /><img src=""http://colourlovers.com.s3.amazonaws.com/images/patterns/2958/2958311.png"" border=""0"" width=""150"" height=""150"" alt=""img"" /></a></td></tr></table></center>",http://www.colourlovers.com/palette/2446745/nothing_but_the_rain,http://www.colourlovers.com/paletteImg/FCD8AF/FEC49B/FE9B91/FD6084/045071/nothing_but_the_rain.png,http://www.colourlovers.com/images/badges/pw/2446/2446745_nothing_but_the_rain.png,http://www.colourlovers.com/api/palette/2446745,0.2,0.15,0.12,0.03,0.5,,,,,,,,,,
46256,"sometimes, i...",deliquescence,13207,250,53,5,692,2007-02-06 11:51:25,F4FCE2,D3EBC7,AABFAA,BF9692,FC0284,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/46256/sometimes_i...,http://www.colourlovers.com/paletteImg/F4FCE2/D3EBC7/AABFAA/BF9692/FC0284/sometimes_i....png,http://www.colourlovers.com/images/badges/p/46/46256_sometimes_i....png,http://www.colourlovers.com/api/palette/46256,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
90827,Song to say Goodbye,equinorev,7642,250,40,0,596,2007-07-01 06:59:15,3C515D,3D6868,40957F,A7C686,FCEE8C,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/90827/Song_to_say_Goodbye,http://www.colourlovers.com/paletteImg/3C515D/3D6868/40957F/A7C686/FCEE8C/Song_to_say_Goodbye.png,http://www.colourlovers.com/images/badges/p/90/90827_Song_to_say_Goodbye.png,http://www.colourlovers.com/api/palette/90827,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
520893,Hello September,caff,16090,250,68,5,631,2008-09-01 11:52:45,D46419,B34212,341405,166665,83870E,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/520893/Hello_September,http://www.colourlovers.com/paletteImg/D46419/B34212/341405/166665/83870E/Hello_September.png,http://www.colourlovers.com/images/badges/pw/520/520893_Hello_September.png,http://www.colourlovers.com/api/palette/520893,0.2,0.08,0.26,0.14,0.32,,,,,,,,,,
780446,Baby Drive My Car,Trixxie,3118,250,56,5,849,2009-04-11 14:42:29,F19601,F21F26,251819,EBC83A,73B295,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/780446/Baby_Drive_My_Car,http://www.colourlovers.com/paletteImg/F19601/F21F26/251819/EBC83A/73B295/Baby_Drive_My_Car.png,http://www.colourlovers.com/images/badges/pw/780/780446_Baby_Drive_My_Car.png,http://www.colourlovers.com/api/palette/780446,0.37,0.1,0.07,0.09,0.37,,,,,,,,,,
1687099,barcode,magg,1220,250,4,0,603,2011-08-02 17:31:08,C3B68C,6E5B54,B94866,AFB7A0,F4EED4,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1687099/barcode,http://www.colourlovers.com/paletteImg/C3B68C/6E5B54/B94866/AFB7A0/F4EED4/barcode.png,http://www.colourlovers.com/images/badges/pw/1687/1687099_barcode.png,http://www.colourlovers.com/api/palette/1687099,0.17,0.11,0.08,0.05,0.59,,,,,,,,,,
2995702,Winter is coming,PaperFlower,9413,250,11,0,1751,2013-08-16 06:26:06,F6EDDC,E3E5D7,BDD6D2,A5C8CA,586875,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2995702/Winter_is_coming,http://www.colourlovers.com/paletteImg/F6EDDC/E3E5D7/BDD6D2/A5C8CA/586875/Winter_is_coming.png,http://www.colourlovers.com/images/badges/pw/2995/2995702_Winter_is_coming.png,http://www.colourlovers.com/api/palette/2995702,0.34,0.14,0.07,0.04,0.41,,,,,,,,,,
1409511,Living in a Comic,artspectrum,10628,249,16,0,724,2011-01-08 04:21:59,88D1CA,DED6C9,E68A2E,C90A00,452B34,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1409511/Living_in_a_Comic,http://www.colourlovers.com/paletteImg/88D1CA/DED6C9/E68A2E/C90A00/452B34/Living_in_a_Comic.png,http://www.colourlovers.com/images/badges/pw/1409/1409511_Living_in_a_Comic.png,http://www.colourlovers.com/api/palette/1409511,0.3,0.06,0.12,0.19,0.33,,,,,,,,,,
1859408,Syork,mangowasabi,2275,249,17,0,602,2011-11-17 19:51:30,EDF3C5,F2CC49,B7BE5F,24B399,2D1C28,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1859408/Syork,http://www.colourlovers.com/paletteImg/EDF3C5/F2CC49/B7BE5F/24B399/2D1C28/Syork.png,http://www.colourlovers.com/images/badges/pw/1859/1859408_Syork.png,http://www.colourlovers.com/api/palette/1859408,0.18,0.15,0.04,0.09,0.54,,,,,,,,,,
1878165,self-esteem,synisternyaa,1134,249,13,0,559,2011-11-30 19:12:14,200E38,6A0E47,B50D57,FF0D66,DEC790,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1878165/self-esteem,http://www.colourlovers.com/paletteImg/200E38/6A0E47/B50D57/FF0D66/DEC790/self-esteem.png,http://www.colourlovers.com/images/badges/pw/1878/1878165_self-esteem.png,http://www.colourlovers.com/api/palette/1878165,0.32,0.08,0.04,0.03,0.53,,,,,,,,,,
2324047,Quisqueya ❀,GabsGiggles,1556,249,17,0,573,2012-08-06 17:14:30,EBEBAB,78BD91,4D8F81,9B4B54,F22B56,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2324047/Quisqueya_❀,http://www.colourlovers.com/paletteImg/EBEBAB/78BD91/4D8F81/9B4B54/F22B56/Quisqueya_❀.png,http://www.colourlovers.com/images/badges/pw/2324/2324047_Quisqueya_.png,http://www.colourlovers.com/api/palette/2324047,0.31,0.18,0.09,0.03,0.39,,,,,,,,,,
2750266,Tribal feathers,PaperFlower,5029,249,21,0,821,2013-03-16 14:36:22,EFECE2,81D7CD,FF0048,B13756,5B1023,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2750266/Tribal_feathers,http://www.colourlovers.com/paletteImg/EFECE2/81D7CD/FF0048/B13756/5B1023/Tribal_feathers.png,http://www.colourlovers.com/images/badges/pw/2750/2750266_Tribal_feathers.png,http://www.colourlovers.com/api/palette/2750266,0.37,0.12,0.27,0.05,0.19,,,,,,,,,,
154705,Panda vs Bamboo,Beklad,20143,248,16,0,684,2007-09-25 13:55:12,95AA61,121310,F6F8EE,D6E68A,899752,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/154705/Panda_vs_Bamboo,http://www.colourlovers.com/paletteImg/95AA61/121310/F6F8EE/D6E68A/899752/Panda_vs_Bamboo.png,http://www.colourlovers.com/images/badges/p/154/154705_Panda_vs_Bamboo.png,http://www.colourlovers.com/api/palette/154705,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
444284,Skyward Oasis,w00p,9688,248,5,0,872,2008-07-03 16:26:37,F7F0BA,E0DBA4,A9CBA6,7EBEA3,53A08E,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/444284/Skyward_Oasis,http://www.colourlovers.com/paletteImg/F7F0BA/E0DBA4/A9CBA6/7EBEA3/53A08E/Skyward_Oasis.png,http://www.colourlovers.com/images/badges/p/444/444284_Skyward_Oasis.png,http://www.colourlovers.com/api/palette/444284,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1952586,Silverpinkia 2,eighteyed,1660,248,18,0,678,2012-01-20 00:39:57,0D0210,4D3147,866A80,C9B7C7,FFFBFF,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1952586/Silverpinkia_2,http://www.colourlovers.com/paletteImg/0D0210/4D3147/866A80/C9B7C7/FFFBFF/Silverpinkia_2.png,http://www.colourlovers.com/images/badges/pw/1952/1952586_Silverpinkia_2.png,http://www.colourlovers.com/api/palette/1952586,0.77,0.06,0.06,0.06,0.05,,,,,,,,,,
2622614,Summer needed,superchicami,6361,248,7,0,915,2013-01-08 10:09:18,FFFFF7,E9FCCF,D8FCB3,B1FCB3,89FCB3,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2622614/Summer_needed,http://www.colourlovers.com/paletteImg/FFFFF7/E9FCCF/D8FCB3/B1FCB3/89FCB3/Summer_needed.png,http://www.colourlovers.com/images/badges/pw/2622/2622614_Summer_needed.png,http://www.colourlovers.com/api/palette/2622614,0.68,0.08,0.08,0.08,0.08,,,,,,,,,,
55357,6 inch heels,Phreestyle,33810,247,12,0,854,2007-03-28 08:42:59,1A2B2B,332222,4D1A1A,661111,800909,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/55357/6_inch_heels,http://www.colourlovers.com/paletteImg/1A2B2B/332222/4D1A1A/661111/800909/6_inch_heels.png,http://www.colourlovers.com/images/badges/p/55/55357_6_inch_heels.png,http://www.colourlovers.com/api/palette/55357,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1365249,c r a n b e r r y *,rosyblossom,5666,247,10,0,640,2010-11-25 10:21:41,FCF9CE,C4E0A6,DEA37A,BD3737,D54C4A,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1365249/c_r_a_n_b_e_r_r_y_*,http://www.colourlovers.com/paletteImg/FCF9CE/C4E0A6/DEA37A/BD3737/D54C4A/c_r_a_n_b_e_r_r_y_*.png,http://www.colourlovers.com/images/badges/pw/1365/1365249_c_r_a_n_b_e_r_r_y_*.png,http://www.colourlovers.com/api/palette/1365249,0.16,0.1,0.12,0.07,0.55,,,,,,,,,,
1373019,Attention Getter,ketisse,2342,247,14,0,581,2010-12-03 20:50:21,F8DB7E,EC6349,CE2340,6F1B2C,310A26,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1373019/Attention_Getter,http://www.colourlovers.com/paletteImg/F8DB7E/EC6349/CE2340/6F1B2C/310A26/Attention_Getter.png,http://www.colourlovers.com/images/badges/p/1373/1373019_Attention_Getter.png,http://www.colourlovers.com/api/palette/1373019,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
2071005,El Cerezo,Any Palacios,1040,247,11,0,594,2012-03-22 18:19:14,689195,050000,AB8288,CEA4A6,FFCDC5,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2071005/El_Cerezo,http://www.colourlovers.com/paletteImg/689195/050000/AB8288/CEA4A6/FFCDC5/El_Cerezo.png,http://www.colourlovers.com/images/badges/pw/2071/2071005_El_Cerezo.png,http://www.colourlovers.com/api/palette/2071005,0.57,0.06,0.12,0.13,0.12,,,,,,,,,,
2169886,Ignite my Soul,Acitauca,1202,247,6,0,634,2012-05-11 14:20:30,B6D9C3,C6A9AC,D48299,E64E81,FD0A60,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2169886/Ignite_my_Soul,http://www.colourlovers.com/paletteImg/B6D9C3/C6A9AC/D48299/E64E81/FD0A60/Ignite_my_Soul.png,http://www.colourlovers.com/images/badges/pw/2169/2169886_Ignite_my_Soul.png,http://www.colourlovers.com/api/palette/2169886,0.07,0.1,0.15,0.22,0.46,,,,,,,,,,
2593132,Christmas-like dream,earlgrey,7022,247,22,0,983,2012-12-21 08:10:27,F5C8BF,E0D2C5,CAD9CA,A7E3C1,495453,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2593132/Christmas-like_dream,http://www.colourlovers.com/paletteImg/F5C8BF/E0D2C5/CAD9CA/A7E3C1/495453/Christmas-like_dream.png,http://www.colourlovers.com/images/badges/pw/2593/2593132_Christmas-like_dream.png,http://www.colourlovers.com/api/palette/2593132,0.23,0.18,0.08,0.03,0.48,,,,,,,,,,
784112,Spring Cleaning,Miss_Anthropy,5553,246,71,0,652,2009-04-14 11:30:28,551BB3,268FBE,2CB8B2,3DDB8F,A9F04D,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/784112/Spring_Cleaning,http://www.colourlovers.com/paletteImg/551BB3/268FBE/2CB8B2/3DDB8F/A9F04D/Spring_Cleaning.png,http://www.colourlovers.com/images/badges/pw/784/784112_Spring_Cleaning.png,http://www.colourlovers.com/api/palette/784112,0.32,0.09,0.08,0.08,0.43,,,,,,,,,,
